,DATE DE CLASSEMENT,TYPOLOGIE ÉTABLISSEMENT,CLASSEMENT,CATÉGORIE,MENTION (villages de vacances),NOM COMMERCIAL,ADRESSE,CODE POSTAL,COMMUNE,SITE INTERNET,TYPE DE SÉJOUR,CAPACITÉ D'ACCUEIL (PERSONNES),NOMBRE DE CHAMBRES,NOMBRE D'EMPLACEMENTS,NOMBRE D'UNITES D'HABITATION (résidences de tourisme),NOMBRE DE LOGEMENTS (villages de vacances),classement prorogé
3062,30/05/2023,CAMPING,3 étoiles,TOURISME,0,CAMPING LA GARE DES AMIS,Quartier de la Gare,07360,0,0,0,111,0,37,0,0,non
3063,15/11/2021,CAMPING,3 étoiles,TOURISME,0,CAMPING LA GARENNE,7 route du Camping,24210,PEYRIGNAC,https://www.lagarennedordogne.fr/,0,243,0,81,0,0,non
3064,10/06/2022,CAMPING,3 étoiles,LOISIRS,0,CAMPING LA GARENNE,Route Départementale 916,66170,NÉFIACH,0,0,282,0,94,0,0,non
3065,15/03/2021,CAMPING,2 étoiles,LOISIRS,0,CAMPING LA GARENNE,5 chemin des limites,59122,LES MOËRES,0,0,330,0,122,0,0,non
3066,02/05/2023,CAMPING,2 étoiles,TOURISME,0,CAMPING LA GARENNE,120 Chemin de l'ancien stade,84410,BÉDOIN,0,0,240,0,80,0,0,non
3067,26/07/2022,CAMPING,2 étoiles,LOISIRS,0,CAMPING LA GARENNE,60 rue de la garenne,17570,LES MATHES,http://www.campinglagarenne17.fr,0,81,0,27,0,0,non
3068,26/07/2023,CAMPING,4 étoiles,TOURISME,0,CAMPING LA GARENNE,Montée de la Garenne,07800,0,0,0,600,0,119,0,0,non
3069,14/05/2019,CAMPING,3 étoiles,LOISIRS,0,CAMPING LA GARENNE,Chemin de la Garenne,60870,0,https://campingparcdelagarenne.fr/,0,600,0,150,0,0,non
3070,09/03/2022,CAMPING,4 étoiles,LOISIRS,0,CAMPING LA GARENNE DE MONCOURT,Rue Siffait de Moncourt,80120,RUE,https://www.campinglagarennedemoncourt.com/,0,876,0,216,0,0,non
3071,22/07/2022,CAMPING,3 étoiles,TOURISME,0,CAMPING LA GARRIGUE,327 route de sarrouil,46130,LOUBRESSAC,0,0,162,0,54,0,0,non
3072,27/07/2022,CAMPING,3 étoiles,TOURISME,0,CAMPING LA GARRIGUE,quartier pré la chèvre,05140,LA FAURIE,0,0,177,0,59,0,0,non
3073,03/09/2019,CAMPING,3 étoiles,LOISIRS,0,CAMPING LA GENTILHOMMIÈRE,905 rue de Beaumetz,59310,SAMÉON,0,0,300,0,80,0,0,non
3074,12/10/2023,CAMPING,3 étoiles,TOURISME,0,CAMPING LA GENÈSE,Route de la Genèse,30430,0,http://www.lagenese.com/,0,1278,0,426,0,0,non
3075,23/09/2022,CAMPING,3 étoiles,LOISIRS,0,CAMPING LA GERFLEUR,93 rue Guillaume le Conquérant,50270,0,0,0,240,0,80,0,0,non
3076,15/09/2022,CAMPING,2 étoiles,TOURISME,0,CAMPING LA GIROFLÉE,route touristique,17560,0,0,0,477,0,159,0,0,non
3077,06/10/2023,CAMPING,2 étoiles,TOURISME,0,CAMPING LA GOELETTE,48 rue de la Sennetière,44760,0,0,0,120,0,40,0,0,non
3078,08/09/2021,CAMPING,3 étoiles,TOURISME,0,CAMPING LA GOULE,0,07150,VAGNAS,https://www.campinglagoule.com/,0,75,0,24,0,0,non
3079,29/06/2022,CAMPING,3 étoiles,TOURISME,0,CAMPING LA GOVELLE,10 route de la Govelle,44740,0,https://lagovelle.wordpress.com/,0,170,0,48,0,0,non
3080,16/06/2021,CAMPING,5 étoiles,TOURISME,0,CAMPING LA GRAINETIÈRE,0,17630,LA FLOTTE,0,0,420,0,140,0,0,non
3081,14/10/2022,CAMPING,4 étoiles,TOURISME,0,CAMPING LA GRAND'MÉTAIRIE,8 rue de la Vineuse en Plaine,85440,0,0,0,501,0,167,0,0,non
3082,27/09/2018,CAMPING,4 étoiles,TOURISME,0,CAMPING LA GRAND'TERRE,64 chemin de la Grand'Terre,07120,RUOMS,www.campinglagrandterre.com,0,1184,0,296,0,0,oui
3083,17/10/2023,CAMPING,4 étoiles,TOURISME,0,CAMPING LA GRANDE COSSE,Allée des Pins,11560,FLEURY,0,0,1746,0,582,0,0,non
3084,10/06/2022,CAMPING,3 étoiles,TOURISME,0,CAMPING LA GRANDE CÔTE,167 avenue de la Grande Côte,17420,0,https://www.campinglagrandecote.com/,0,250,0,51,0,0,non
3085,12/07/2022,CAMPING,5 étoiles,TOURISME,0,CAMPING LA GRANDE MÉTAIRIE,Route des Alignements de Kermario Kerlescan,56340,CARNAC,https://www.lagrandemetairie.com/,0,2250,0,561,0,0,non
3086,16/11/2022,CAMPING,3 étoiles,TOURISME,0,CAMPING LA GRANDE SOLOGNE,rue des Peupliers,41600,0,http://campingrandesologne.com,0,495,0,165,0,0,non
3087,11/07/2022,CAMPING,5 étoiles,TOURISME,0,CAMPING LA GRANDE TORTUE,3 route de Pontlevoy,41120,0,https://www.grandetortue.com/,0,534,0,178,0,0,non
3088,02/05/2022,CAMPING,2 étoiles,TOURISME,0,CAMPING LA GRANDE VALLÉE,145 boulevard du Maréchal de Lattre de Tassigny,85360,0,https://www.campinglagrandevallee.com/,0,232,0,58,0,0,non
3089,22/09/2022,CAMPING,3 étoiles,TOURISME,0,CAMPING LA GRANDE VEYIÈRE,la grande veyière,24480,MOLIÈRES,http://www.lagrandeveyiere.com,0,186,0,62,0,0,non
3090,25/09/2023,CAMPING,1 étoile,TOURISME,0,CAMPING LA GRANGE BIGOURDANE,47 Avenue du Barège,65120,0,0,0,150,0,50,0,0,non
3091,11/08/2022,CAMPING,4 étoiles,TOURISME,0,CAMPING LA GRANGE DE MONTEILLAC,chemin de Monteillac,12310,SÉVÉRAC L'ÉGLISE,0,0,312,0,104,0,0,non
3092,06/09/2023,CAMPING,3 étoiles,TOURISME,0,CAMPING LA GRANGE DU PIN,330 chemin de la grange du pin,01370,0,www.campinglagrangedupin.fr,0,246,0,82,0,0,non
3093,26/07/2022,CAMPING,1 étoile,TOURISME,0,CAMPING LA GRANGE FORT,La Grange Fort,63500,LES PRADEAUX,http://www.lagrangefort.eu/index.php/fr/,0,363,0,121,0,0,non
3094,26/06/2023,CAMPING,3 étoiles,TOURISME,0,CAMPING LA GRANGE NEUVE,17 La Grange Neuve Nord,11130,SIGEAN,http://www.campingsigean.com,0,246,0,82,0,0,non
3095,25/05/2022,CAMPING,2 étoiles,TOURISME,0,CAMPING LA GRANGEONNE,Route de Quinson,04800,0,0,0,200,0,50,0,0,non
3096,26/09/2022,CAMPING,5 étoiles,TOURISME,0,CAMPING LA GRAPPE FLEURIE,rue de la grappe fleurie,69820,FLEURIE,0,0,279,0,93,0,0,non
3097,10/07/2023,CAMPING,2 étoiles,TOURISME,0,CAMPING LA GRAVELOTTE,Le Village,05320,LA GRAVE,0,0,150,0,50,0,0,non
3098,16/01/2024,CAMPING,2 étoiles,TOURISME,0,CAMPING LA GRAVILLE,route de la foret,26400,SAOU,0,0,132,0,44,0,0,non
3099,10/06/2022,CAMPING,2 étoiles,TOURISME,0,CAMPING LA GRAVIÈRE,Route des Salles,48600,AUROUX,0,0,90,0,30,0,0,non
3100,29/06/2021,CAMPING,3 étoiles,TOURISME,0,CAMPING LA GRAVIÈRE DU MOULIN,7 route de Frangey,89160,LÉZINNES,https://gravieredumoulin.lezinnes.fr/,0,128,0,32,0,0,non
3101,03/10/2022,CAMPING,3 étoiles,TOURISME,0,CAMPING LA GRENOUILLE,avenue du lavoir,30630,GOUDARGUES,0,0,150,0,50,0,0,non
3102,29/10/2021,CAMPING,4 étoiles,TOURISME,0,CAMPING LA GRENOUILLÈRE,Château De La Grenouillère,41500,SUÈVRES,0,0,1782,0,322,0,0,non
3103,06/06/2023,CAMPING,3 étoiles,TOURISME,0,CAMPING LA GRIOLE,39 route d'Andorre,66120,TARGASSONNE,https://lagriole.com/,0,228,0,76,0,0,non
3104,19/10/2022,CAMPING,3 étoiles,TOURISME,0,CAMPING LA GRISIÈRE ET EUROPE VACANCES,7 chemin langard,39130,0,0,0,762,0,254,0,0,non
3105,26/06/2023,CAMPING,3 étoiles,LOISIRS,0,CAMPING LA GRISSE,la grisse,85540,LE GIVRE,https://www.campinglagrisse.com/,0,408,0,136,0,0,non
3106,28/05/2021,CAMPING,4 étoiles,TOURISME,0,CAMPING LA GRIVELIÈRE,2980 route de la Verne,26350,VALHERBASSE,0,0,170,0,59,0,0,non
3107,30/06/2022,CAMPING,3 étoiles,TOURISME,0,CAMPING LA GRIÈRE,62/64 boulevard du Maréchal de Lattre de Tassigny,85360,0,0,0,402,0,134,0,0,non
3108,11/05/2022,CAMPING,2 étoiles,TOURISME,0,CAMPING LA GRÉE PENVINS,8 route de la Chapelle,56370,SARZEAU,https://www.campinglagreepenvins.com/,0,450,0,122,0,0,non
3109,12/06/2023,CAMPING,4 étoiles,TOURISME,0,CAMPING LA GUICHARDIÈRE,2 rue de Mouton,44770,0,0,0,630,0,210,0,0,non
3110,06/10/2023,CAMPING,3 étoiles,LOISIRS,0,CAMPING LA GUILLOTIÈRE,42 ROUTE DE LA BARRE DE MONTS,85690,0,0,0,378,0,126,0,0,non
3111,10/10/2022,CAMPING,2 étoiles,LOISIRS,0,CAMPING LA GUINGUETTE,32 chemin aux raisins,62600,BERCK,0,0,282,0,94,0,0,non
3112,26/07/2022,CAMPING,3 étoiles,TOURISME,0,CAMPING LA GUYONNIÈRE,10 chemin de la guyonnière,49620,0,http://www.campinglaguyonniere.fr,0,138,0,46,0,0,non
3113,23/05/2023,CAMPING,2 étoiles,TOURISME,0,CAMPING LA GUÉRINIÈRE,rue des jaunets,50740,CAROLLES,0,0,264,0,88,0,0,non
3114,19/07/2022,CAMPING,3 étoiles,TOURISME,0,CAMPING LA GÂTINE,rue du Commandant Lemaître,37150,BLÉRÉ,0,0,597,0,199,0,0,non
3115,12/04/2022,CAMPING,3 étoiles,LOISIRS,0,CAMPING LA HALTE DE MAINVILLE,18 route du Routy,02290,0,https://www.lahaltedemainville.fr/,0,465,0,155,0,0,non
3116,28/08/2023,CAMPING,3 étoiles,LOISIRS,0,CAMPING LA HAUTE BORNE,Cavée Vincent,80510,0,0,0,200,0,43,0,0,non
3117,05/06/2019,CAMPING,2 étoiles,LOISIRS,0,CAMPING LA HOUBLONNIÈRE,1345 route de Bray Dunes,59670,WINNEZEELE,0,0,320,0,80,0,0,non
3118,11/12/2023,CAMPING,3 étoiles,TOURISME,0,CAMPING LA JAOUGOTTE,5348 route des lacs,40560,0,http://www.campinglajaougotte.com,0,276,0,92,0,0,non
3119,20/06/2022,CAMPING,2 étoiles,LOISIRS,0,CAMPING LA JASSE SUR MER,417 chemin du Payrollet,34340,MARSEILLAN,https://www.lajassesurmer.fr/,0,441,0,147,0,0,non
3120,26/09/2022,CAMPING,Aire naturelle,0,0,CAMPING LA JAURIE,6 impasse de la jaurie,87500,0,https://www.lajaurie.com/,0,80,0,24,0,0,non
3121,05/08/2022,CAMPING,3 étoiles,TOURISME,0,CAMPING LA JOLETIÈRE,La Joletière,85200,MERVENT,http://www.campinglajoletiere.fr,0,216,0,72,0,0,non
3122,25/07/2022,CAMPING,1 étoile,TOURISME,0,CAMPING LA KANÖPÉE,14 rue de la vieille noue,79320,MONCOUTANT,https://www.lakanopee.com/,0,21,0,7,0,0,non
3123,04/10/2023,CAMPING,1 étoile,LOISIRS,0,CAMPING LA KILIENNE,1 rue du Moulin,62760,0,https://www.lakilienne.fr/,0,600,0,182,0,0,non
3124,24/10/2018,CAMPING,3 étoiles,TOURISME,0,CAMPING LA LAGUNE,10 Avenue des Vacances,34110,FRONTIGNAN,https://www.lagabinelle.com,0,248,0,62,0,0,oui
3125,26/10/2022,CAMPING,2 étoiles,LOISIRS,0,CAMPING LA LANDE,794 route d'Escource,40200,MIMIZAN,http://www.campinglalande.fr/,0,411,0,137,0,0,non
3126,15/05/2023,CAMPING,2 étoiles,LOISIRS,0,CAMPING LA LANDE MALBRAIS,La Lande Malbrais,44730,0,0,0,546,0,182,0,0,non
3127,04/07/2022,CAMPING,3 étoiles,TOURISME,0,CAMPING LA LENOTTE,Départementale 710,24170,MONPLAISANT,0,0,222,0,74,0,0,non
3128,29/09/2023,CAMPING,2 étoiles,TOURISME,0,CAMPING LA LICORNE,Route de Chomette Lacour,07320,0,0,0,210,0,70,0,0,non
3129,23/10/2019,CAMPING,4 étoiles,TOURISME,0,CAMPING LA LINOTTE,La Linotte,24260,LE BUGUE,https://www.campinglalinotte.com/,0,405,0,135,0,0,non
3130,17/08/2018,CAMPING,3 étoiles,TOURISME,0,CAMPING LA LISCIA,route départementale 81,20111,CALCATOGGIO,0,0,330,0,110,0,0,oui
3131,21/02/2023,CAMPING,2 étoiles,TOURISME,0,CAMPING LA LOIRE FLEURIE,60 chemin de la Jalonnière,85300,LE PERRIER,0,0,24,0,8,0,0,non
3132,16/09/2019,CAMPING,1 étoile,LOISIRS,0,CAMPING LA MADELEINE,La Madeleine,05200,EMBRUN,0,0,200,0,50,0,0,non
3133,08/06/2022,CAMPING,2 étoiles,TOURISME,0,CAMPING LA MAGAUDIE,La Magaudie Ouest,19600,0,https://www.lamagaudie.com/fr,0,90,0,30,0,0,non
3134,08/12/2023,CAMPING,3 étoiles,TOURISME,0,CAMPING LA MAGERIE,260 ROUTES DES FAYES,26400,0,www.lamagerie.com,0,150,0,50,0,0,non
3135,18/10/2022,CAMPING,2 étoiles,TOURISME,0,CAMPING LA MAIADE,520 ROUTE DES QUARTIERS,40200,MIMIZAN,www.campinglamaiade.fr,0,147,0,49,0,0,non
3136,28/09/2022,CAMPING,2 étoiles,TOURISME,0,CAMPING LA MAISON BLANCHE,Rue de la Maison Blanche,85300,LE PERRIER,https://entreprisefrery.fr/leperrier/,0,318,0,106,0,0,non
3137,06/04/2023,CAMPING,3 étoiles,TOURISME,0,CAMPING LA MALTOURNÉE,Route de Châteauneuf,45110,SIGLOY,http://lamaltournee.fr,0,525,0,175,0,0,non
3138,16/05/2022,CAMPING,3 étoiles,TOURISME,0,CAMPING LA MARE AUX FÉES,Rue de l’Église,11340,ROQUEFEUIL,0,0,69,0,23,0,0,non
3139,06/09/2021,CAMPING,4 étoiles,TOURISME,0,CAMPING LA MARENDE,Avenue du Littoral,66700,0,https://www.marende.com/fr/,0,624,0,208,0,0,non
3140,23/07/2019,CAMPING,2 étoiles,TOURISME,0,CAMPING LA MARETTE,La Marette,35750,0,https://mairiestmalonsurme.wixsite.com/campinglamarette,0,32,0,16,0,0,non
3141,28/06/2022,CAMPING,3 étoiles,TOURISME,0,CAMPING LA MARETTE,Les marches du Tanargue,07110,JOANNAS,https://www.lamarette.com/,0,400,0,97,0,0,non
3142,18/08/2023,CAMPING,2 étoiles,TOURISME,0,CAMPING LA MARIENNÉE,553 route du chesnay,50380,0,0,0,195,0,65,0,0,non
3143,02/05/2022,CAMPING,3 étoiles,LOISIRS,0,CAMPING LA MARIFLAUDE,1 route de Pauillac,33990,HOURTIN,0,0,728,0,182,0,0,non
3144,12/09/2022,CAMPING,4 étoiles,TOURISME,0,CAMPING LA MARINA DE CANET,Avenue des Anneaux du Roussillon,66140,0,0,0,828,0,276,0,0,non
3145,22/09/2022,CAMPING,3 étoiles,LOISIRS,0,CAMPING LA MARINADE,chemin de la salanque,66700,0,http://www.lamarinade.fr/#Acceuil_Home.A,0,279,0,93,0,0,non
3146,01/09/2017,CAMPING,4 étoiles,TOURISME,0,CAMPING LA MARINE,2196 route de l'Espiguette,30240,0,0,0,1172,0,293,0,0,oui
3147,19/10/2023,CAMPING,2 étoiles,LOISIRS,0,CAMPING LA MARLIÈRE,0,59247,FÉCHAIN,https://campingmarliere.com/,0,321,0,107,0,0,non
3148,25/04/2023,CAMPING,3 étoiles,TOURISME,0,CAMPING LA MARMOTTE,1228 avenue Maréchal Leclerc,63150,LA BOURBOULE,https://www.campinglamarmotte.com/,0,165,0,55,0,0,non
3149,27/02/2024,CAMPING,4 étoiles,TOURISME,0,CAMPING LA MARMOTTE,RN 20 LES FANGASSIS,09110,0,0,0,453,0,151,0,0,non
3150,05/08/2022,CAMPING,3 étoiles,LOISIRS,0,CAMPING LA MARZELLE,13 chemin de la marzelle à l'oisson,85270,0,0,0,450,0,150,0,0,non
3151,18/10/2021,CAMPING,3 étoiles,LOISIRS,0,CAMPING LA MAURIE,La Jousselinière,17190,0,0,0,300,0,77,0,0,non
3152,05/09/2022,CAMPING,3 étoiles,TOURISME,0,CAMPING LA MAÏRE,Route des Plages,34410,SÉRIGNAN,0,0,618,0,206,0,0,non
3153,17/09/2018,CAMPING,3 étoiles,LOISIRS,0,CAMPING LA MELETTE,route de la mer,50560,0,http://www.blainvillesurmer.fr/index.php/tourisme/hebergement/camping,0,896,0,224,0,0,oui
3154,08/06/2023,CAMPING,3 étoiles,TOURISME,0,CAMPING LA MER,Chemin des camarines,34300,AGDE,http://www.campinglamer.eu,0,549,0,183,0,0,non
3155,04/07/2023,CAMPING,3 étoiles,LOISIRS,0,CAMPING LA MICHENOTIÈRE,route d'angles,85560,0,0,0,396,0,132,0,0,non
3156,14/10/2021,CAMPING,5 étoiles,TOURISME,0,CAMPING LA MIRABELLE,Route de Luttange,57940,VOLSTROFF,0,0,1227,0,218,0,0,non
3157,19/07/2018,CAMPING,2 étoiles,TOURISME,0,CAMPING LA MISE A L EAU,25 route de trebas,81430,AMBIALET,www.campinglamisealeau.com,0,176,0,44,0,0,oui
3158,20/07/2022,CAMPING,2 étoiles,TOURISME,0,CAMPING LA MOLIÈRE,Le village,48400,VEBRON,http://campinglamoliere.fr,0,150,0,50,0,0,non
3159,21/06/2021,CAMPING,4 étoiles,TOURISME,0,CAMPING LA MONTAGNE,944 chemin de la Montagne,84700,SORGUES,https://www.campinglamontagne.com/,0,200,0,50,0,0,non
3160,19/06/2019,CAMPING,3 étoiles,LOISIRS,0,CAMPING LA MONTAGNE,Rue de Mauconseil,60138,0,https://campinglamontagne.fr/,0,356,0,89,0,0,non
3161,06/05/2022,CAMPING,3 étoiles,LOISIRS,0,CAMPING LA MOTINE,4 rue des Morinières,85470,0,https://www.lamotine.com/,0,300,0,81,0,0,non
3162,14/03/2024,CAMPING,3 étoiles,TOURISME,0,CAMPING LA MOTTE,0,17270,LE FOUILLOUX,0,0,180,0,60,0,0,non
3163,13/05/2019,CAMPING,2 étoiles,TOURISME,0,CAMPING LA MOTTE FLOTTANTE,Les Pons,05000,LA FREISSINOUSE,www.lamotteflottante.com,0,132,0,33,0,0,non
3164,04/05/2022,CAMPING,3 étoiles,TOURISME,0,CAMPING LA MOUETTE CENDRÉE,19 Les Malécots,85520,0,https://mouettecendree.com/,0,400,0,101,0,0,non
3165,13/06/2019,CAMPING,2 étoiles,TOURISME,0,CAMPING LA MOUETTE RIEUSE,14 rue du collège,17170,COURÇON,0,0,216,0,54,0,0,non
3166,19/07/2022,CAMPING,3 étoiles,TOURISME,0,CAMPING LA MOUSQUÈRE,Route de Saint Lary Soulan,65170,BOURISP,https://www.campinglamousquere.com,0,141,0,47,0,0,non
3167,16/08/2022,CAMPING,3 étoiles,TOURISME,0,CAMPING LA MUSARDIÈRE,route des grandes vallées,91490,0,0,0,600,0,200,0,0,non
3168,01/10/2021,CAMPING,4 étoiles,TOURISME,0,CAMPING LA NAUTIQUE,254 avenue des Etangs,11100,NARBONNE,https://www.campinglanautique.com/,0,908,0,369,0,0,non
3169,08/10/2021,CAMPING,4 étoiles,TOURISME,0,CAMPING LA NINA,11 rue des Entrepreneurs,34300,AGDE,0,0,1700,0,341,0,0,non
3170,12/08/2022,CAMPING,4 étoiles,TOURISME,0,CAMPING LA NOUVELLE CROZE,Route de la Préhistoire,24580,0,http://www.lanouvellecroze.com,0,132,0,44,0,0,non
3171,20/07/2022,CAMPING,3 étoiles,TOURISME,0,CAMPING LA NOUZARÈDE,Chemin d'Orival,07260,JOYEUSE,0,0,309,0,103,0,0,non
3172,27/07/2023,CAMPING,1 étoile,TOURISME,0,CAMPING LA NOZILLIERE,0,87440,MARVAL,www.lanozilliere.nl,0,81,0,27,0,0,non
3173,31/05/2022,CAMPING,1 étoile,TOURISME,0,CAMPING LA NUIT AU LAC DU VERDON,2284 route du Verdon,49280,LA TESSOUALLE,https://www.lanuitaulac.fr/,0,120,0,27,0,0,non
3174,13/10/2021,CAMPING,3 étoiles,LOISIRS,0,CAMPING LA PABOURETTE,1372 route de Saint Honoré,83250,0,0,0,225,0,38,0,0,non
3175,22/06/2022,CAMPING,2 étoiles,TOURISME,0,CAMPING LA PADRELLE,1 rue Prévôt,85270,0,0,0,243,0,81,0,0,non
3176,25/04/2019,CAMPING,3 étoiles,LOISIRS,0,CAMPING LA PAILLE HAUTE,145 rue de Sailly,62156,0,0,0,580,0,145,0,0,non
3177,13/10/2021,CAMPING,5 étoiles,TOURISME,0,CAMPING LA PAILLOTTE,66 route des Campings,40140,AZUR,https://www.paillotte.com/,0,1300,0,322,0,0,non
3178,24/10/2022,CAMPING,3 étoiles,TOURISME,0,CAMPING LA PALATRIÈRE,orbanne,05160,0,http://www.lapalatriere.com,0,147,0,49,0,0,non
3179,08/06/2022,CAMPING,3 étoiles,TOURISME,0,CAMPING LA PALHÈRE EN BORD DE RIVIÈRE,Route du Mas de la Barque,48800,POURCHARESSES,https://campinglapalhere.com,0,135,0,45,0,0,non
3180,08/09/2022,CAMPING,4 étoiles,TOURISME,0,CAMPING LA PALMERAIE,Boulevard de la Plage,66440,TORREILLES,0,0,720,0,240,0,0,non
3181,23/09/2022,CAMPING,3 étoiles,TOURISME,0,CAMPING LA PALOMBIERE,1551 route de la fouasse,17570,LES MATHES,0,0,654,0,218,0,0,non
3182,20/07/2022,CAMPING,3 étoiles,TOURISME,0,CAMPING LA PAOUTE,160 route de Cannes,06130,GRASSE,https://www.campinglapaoute.com/,0,320,0,77,0,0,non
3183,23/05/2022,CAMPING,2 étoiles,TOURISME,0,CAMPING LA PARÉE CHALONS,74 rue de la Braie,85690,0,https://www.lapareechalons.fr/,0,159,0,53,0,0,non
3184,16/06/2022,CAMPING,3 étoiles,TOURISME,0,CAMPING LA PARÉE DU BOTH,Avenue de la Parée Préneau,85270,0,http://www.campingpareeduboth.com/,0,396,0,99,0,0,non
3185,19/07/2022,CAMPING,3 étoiles,TOURISME,0,CAMPING LA PARÉE DU JONC,Chemin de la parée du jonc,85160,0,0,0,534,0,178,0,0,non
3186,03/08/2021,CAMPING,3 étoiles,TOURISME,0,CAMPING LA PARÉE PRÉNEAU,23 Avenue de la Parée Préneau,85270,0,https://www.campinglapareepreneau.com/,0,760,0,217,0,0,non
3187,20/10/2022,CAMPING,3 étoiles,TOURISME,0,CAMPING LA PEIRIÉRE,route de paziols,11350,TUCHAN,0,0,219,0,73,0,0,non
3188,11/08/2022,CAMPING,3 étoiles,TOURISME,0,CAMPING LA PELOUSE,0,24100,BERGERAC,http://campingdebergerac.com/,0,200,0,65,0,0,non
3189,01/10/2021,CAMPING,4 étoiles,TOURISME,0,CAMPING LA PERGOLA,21 avenue Frédéric Mistral,66470,0,0,0,653,0,176,0,0,non
3190,02/11/2021,CAMPING,5 étoiles,TOURISME,0,CAMPING LA PERGOLA,1 rue des Vernois,39130,MARIGNY,0,0,1400,0,353,0,0,non
3191,04/04/2023,CAMPING,3 étoiles,TOURISME,0,CAMPING LA PERLE,6 route de Lavaveix Fourneaux,23200,0,0,0,99,0,33,0,0,non
3192,14/10/2022,CAMPING,3 étoiles,TOURISME,0,CAMPING LA PETITE BOULOGNE,Chemin du Petit Pont,85670,0,https://www.lapetiteboulogne.fr/,0,84,0,39,0,0,non
3193,26/10/2022,CAMPING,2 étoiles,TOURISME,0,CAMPING LA PETITE BRENNE,la grande Métairie,36800,LUZERET,0,0,450,0,150,0,0,non
3194,11/10/2023,CAMPING,5 étoiles,TOURISME,0,CAMPING LA PETITE CAMARGUE,quartier du Môle,30220,0,0,0,1659,0,553,0,0,non
3195,20/09/2022,CAMPING,3 étoiles,TOURISME,0,CAMPING LA PETITE MONTAGNE,54 Avenue de Saint Claude,39260,0,https://www.campinglapetitemontagne.com/,0,300,0,81,0,0,non
3196,28/04/2023,CAMPING,3 étoiles,TOURISME,0,CAMPING LA PETITE MOTTE,195 allée des peupliers,34280,0,0,0,594,0,198,0,0,non
3197,26/07/2022,CAMPING,3 étoiles,LOISIRS,0,CAMPING LA PETITE VILLE,75 rue Lamartine,22590,PORDIC,http://www.campinglapetiteville.com,0,105,0,35,0,0,non
3198,24/05/2023,CAMPING,3 étoiles,TOURISME,0,CAMPING LA PEYRADE,route de colombies,12390,RIGNAC,https://campinglapeyrade.fr/,0,102,0,34,0,0,non
3199,09/09/2021,CAMPING,3 étoiles,TOURISME,0,CAMPING LA PEYRUGUE,0,24250,DAGLAN,https://www.peyrugue.com/,0,270,0,100,0,0,non
3200,27/04/2023,CAMPING,3 étoiles,TOURISME,0,CAMPING LA PIBOLA,Le Cazalet,09500,CAMON,http://www.lapibola.com/,0,177,0,59,0,0,non
3201,23/05/2023,CAMPING,2 étoiles,TOURISME,0,CAMPING LA PIERRE,10 Les Granges Baverey,70270,MÉLISEY,0,0,159,0,53,0,0,non
3202,06/06/2023,CAMPING,3 étoiles,TOURISME,0,CAMPING LA PIERRE DE L'AIGLE,la rouvière basse,04340,LA BRÉOLE,https://www.campinglapierredelaigle.fr/,0,200,0,55,0,0,non
3203,18/10/2023,CAMPING,4 étoiles,TOURISME,0,CAMPING LA PIERRE LONGUE,RUE HENRI DUNANT,44490,LE CROISIC,http://www.campinglapierrelongue.com,0,474,0,158,0,0,non
3204,28/10/2022,CAMPING,4 étoiles,TOURISME,0,CAMPING LA PIERRE VERTE,1880 Route départementale 4,83600,FRÉJUS,http://www.campinglapierreverte.com,0,1260,0,420,0,0,non
3205,02/02/2023,CAMPING,4 étoiles,TOURISME,0,CAMPING LA PIETRA,0,20233,PIETRACORBARA,0,0,378,0,126,0,0,non
3206,09/10/2023,CAMPING,4 étoiles,LOISIRS,0,CAMPING LA PIGNADE,45 avenue des Monards,17390,LA TREMBLADE,0,0,1461,0,487,0,0,non
3207,27/07/2023,CAMPING,2 étoiles,TOURISME,0,CAMPING LA PINATELLE,0,06850,0,0,0,132,0,44,0,0,non
3208,24/06/2022,CAMPING,3 étoiles,TOURISME,0,CAMPING LA PINDIÈRE,Lieu dit la Denais,44810,HÉRIC,0,0,294,0,98,0,0,non
3209,28/09/2022,CAMPING,3 étoiles,TOURISME,0,CAMPING LA PINÈDE,rue des rousillous,11200,0,http://www.campinglapinede.fr/,0,270,0,90,0,0,non
3210,08/06/2022,CAMPING,4 étoiles,TOURISME,0,CAMPING LA PINÈDE,135 Impasse Du Pont Neuf,26150,DIE,0,0,500,0,173,0,0,non
3211,03/08/2021,CAMPING,4 étoiles,TOURISME,0,CAMPING LA PINÈDE,0,74140,EXCENEVEX,0,0,1900,0,500,0,0,non
3212,10/08/2022,CAMPING,2 étoiles,LOISIRS,0,CAMPING LA PINÈDE,150 avenue du Médoc,33950,0,0,0,444,0,148,0,0,non
3213,14/10/2022,CAMPING,3 étoiles,TOURISME,0,CAMPING LA PINÈDE,2133 chemin de la fôret,83140,0,0,0,600,0,200,0,0,non
3214,27/07/2022,CAMPING,3 étoiles,LOISIRS,0,CAMPING LA PINÈDE,100 route de la Pointe d'Arçay,85460,0,0,0,210,0,70,0,0,non
3215,17/11/2021,CAMPING,5 étoiles,TOURISME,0,CAMPING LA PINÈDE,Route de la Pinède,20260,CALVI,0,0,1000,0,262,0,0,non
3216,29/07/2022,CAMPING,1 étoile,TOURISME,0,CAMPING LA PINÈDE,Le Chier,43270,ALLÈGRE,0,0,105,0,35,0,0,non
